trade_id,counterparty_id,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,is_anomaly_multivariate,volatility_30d_was_missing,country_risk_was_missing,credit_rating_was_missing,asset_class_was_missing,counterparty_name_hash,trader_id_hash
TRD000581,CP041,FR0000000134,2024-01-16,2024-01-18,derivative,427310.02,21.3186,20044.0,21.2556,21.351,21.3033,4437437,62.72,UNRATED,0,industrials,10.2,0,0,0,1,0,cdfd0c25ff6b3986,ff4976dc058dd35e
TRD005365,CP043,FR0000000078,2024-05-14,2024-05-16,derivative,463824.48,12.9066,35937.0,12.8684,12.9169,12.8926,1622102,45.51,A,0,healthcare,39.9,0,1,0,0,0,42194dc6bc24df88,38daa8d89fe1d9f2
TRD007313,CP010,FR0000000144,2024-01-03,2024-01-05,derivative,628658.9,18.7112,33598.0,18.6962,18.7174,18.7068,2152208,6.62,BBB,0,financials,51.5,0,0,0,0,0,ec6126b1d9bc1765,c3ceb27c17de4a6b
TRD003646,CP045,FR0000000115,2024-01-19,2024-01-22,equity,8806576.471249998,517.6654,43566.0,517.55,517.8733,517.7116,2682234,10.18,D,1,financials,27.7,0,0,0,0,0,6ba3aef6f74d8723,3ef31f0a77b333bb
TRD004597,CP020,FR0000000076,2024-06-14,2024-06-16,derivative,934639.83,36.4382,25650.0,36.4247,36.4835,36.4541,4888323,44.84,AAA,0,industrials,35.6,0,0,0,0,0,6ce52862481d40aa,0154091366bc155c
TRD000657,CP002,FR0000000115,2024-03-27,2024-03-29,fx,53682.48,1.16,46278.0,1.157718,1.1622,1.16,1050658,84.07,UNRATED,0,financials,36.0,0,0,0,1,0,f910def6426247ee,0154091366bc155c
TRD004775,CP023,FR0000000103,2024-03-26,2024-03-28,equity,8806576.471249998,718.699,25193.0,716.78,720.1059,718.4429,4148857,29.59,D,1,utilities,34.3,0,0,0,0,0,9fd40a8a7e0d00a0,26514d4366d12e70
TRD000347,CP031,FR0000000088,2024-03-11,2024-03-13,derivative,474868.71,9.6137,49395.0,9.6037,9.6268,9.6152,1519020,34.78,BBB,0,utilities,42.2,0,0,0,0,0,264095ed8f0a1cbb,45a247caf6b19204
TRD008622,CP018,FR0000000045,2024-03-18,2024-03-20,bond,4530115.27,92.9426,48741.0,92.9173,93.0333,92.9753,4071059,22.19,UNRATED,0,healthcare,13.0,0,0,0,1,0,035771171635c173,f0b16c34cbd1fe44
TRD003732,CP029,FR0000000129,2024-06-10,2024-06-12,bond,2944942.04,106.2159,27726.0,106.1704,106.2853,106.2279,4680709,33.84,BBB,0,technology,38.1,0,0,1,0,0,68735d74b63994eb,d067e379490cea7a
TRD002965,CP021,FR0000000031,2024-01-22,2024-01-24,derivative,1116847.37,29.5932,37740.0,29.5615,29.635,29.5983,2963199,12.14,BB,1,financials,54.2,0,0,0,0,0,6889444dd18e9fc5,5f00f85bea91d353
TRD005040,CP028,FR0000000026,2024-04-01,2024-04-03,bond,1421461.21,88.295,16099.0,88.2367,88.33,88.2833,3536845,44.41,B,0,consumer discretionary,19.6,0,0,0,0,0,17042f1e29650ca8,2c583c5e437aeb30
TRD003309,CP020,FR0000000103,2024-02-16,2024-02-19,derivative,1656695.65,38.0456,43545.0,37.9775,38.0626,38.02,4137417,45.51,AAA,0,industrials,38.7,0,1,0,0,0,6ce52862481d40aa,d067e379490cea7a
TRD007514,CP026,FR0000000019,2024-06-14,2024-06-17,derivative,146165.75,12.6179,11584.0,12.586,12.6341,12.6101,2500409,73.55,AA,0,energy,9.1,0,0,0,0,0,f73862ddfb5ee6f5,0154091366bc155c
TRD000422,CP031,FR0000000129,2024-01-08,2024-01-10,bond,3131721.78,90.9961,34416.0,90.7064,91.1288,90.9176,834193,29.83,BBB,0,utilities,37.0,0,0,0,0,0,264095ed8f0a1cbb,28c28463a46f7436
TRD008450,CP033,FR0000000073,2024-01-10,2024-01-12,fx,8476.69,1.1783,7194.0,1.177897,1.1798,1.1788,4605520,77.95,CCC,0,consumer discretionary,12.5,0,0,0,0,0,23ecc7320a0f39b4,0154091366bc155c
TRD005417,CP046,FR0000000039,2024-01-02,2024-01-04,derivative,1873724.98,39.8945,46967.0,39.8698,39.902,39.8859,292958,14.52,BB,1,healthcare,11.5,0,0,0,0,0,292256403284bf51,2f234f032c18ad31
TRD005853,CP011,FR0000000018,2024-01-31,2024-02-02,fx,18463.45,1.4591,12654.0,1.457296,1.4611,1.4592,808301,24.29,CCC,0,financials,40.8,0,0,0,0,0,cea9e6f2335c6997,3d6db0a7e29a5b4d
TRD006168,CP036,FR0000000108,2024-05-24,2024-05-27,fx,1213.07,5.5902,217.0,5.5774,5.5922,5.5848,4061070,72.52,BBB,0,financials,71.3,0,0,0,0,1,cbb1e8f16bb21d04,fb06d9cf4462b452
TRD001091,CP041,FR0000000001,2024-02-28,2024-03-01,derivative,326485.32,18.1633,17975.0,18.1304,18.1901,18.1603,1688210,81.53,B,0,industrials,11.9,0,0,0,0,0,cdfd0c25ff6b3986,761210ee2e9f1afa
TRD000346,CP034,FR0000000118,2024-06-28,2024-07-01,fx,1321695.11,34.6211,38176.0,34.6159,34.635,34.6255,2214937,13.06,CCC,0,consumer discretionary,21.4,0,0,0,0,1,8bc3ec8696c9a0f6,72906a7176a3a0dc
TRD001683,CP033,FR0000000109,2024-05-06,2024-05-08,equity,8806576.471249998,266.3985,48888.0,266.24,266.6688,266.4544,650554,66.19,CCC,1,consumer discretionary,15.7,0,0,0,0,0,23ecc7320a0f39b4,5f00f85bea91d353
TRD001132,CP043,FR0000000069,2024-05-15,2024-05-17,equity,4073552.56,253.5038,16069.0,253.13,254.1809,253.6555,3992571,73.85,UNRATED,0,healthcare,41.7,0,0,0,1,0,42194dc6bc24df88,2c583c5e437aeb30
TRD005266,CP011,FR0000000013,2024-01-31,2024-02-02,equity,8806576.471249998,361.4823,36510.0,361.18,362.9524,362.0662,1192937,8.41,CCC,0,financials,34.1,0,0,0,0,0,cea9e6f2335c6997,72906a7176a3a0dc
TRD004690,CP023,FR0000000071,2024-04-25,2024-04-29,equity,419600.66,249.7623,1680.0,249.3,249.9705,249.6352,3721298,66.44,D,0,utilities,37.1,0,0,0,0,0,9fd40a8a7e0d00a0,38daa8d89fe1d9f2
TRD001616,CP009,FR0000000126,2024-04-29,2024-05-01,equity,8806576.471249998,371.2052,27940.0,371.01,372.6785,371.8442,896326,45.51,A,0,utilities,59.8,0,1,0,0,0,cba9cf11fe42c792,c3ceb27c17de4a6b
TRD006127,CP004,FR0000000050,2024-01-04,2024-01-08,equity,8806576.471249998,509.1179,21177.0,508.78,509.9019,509.341,2579015,45.51,BB,0,healthcare,11.1,0,1,0,0,0,73febc4303887427,28c28463a46f7436
TRD003297,CP046,FR0000000043,2024-04-08,2024-04-10,fx,17006.43,1.4091,12069.0,1.40634,1.4131,1.4097,633345,71.79,UNRATED,0,healthcare,13.0,0,0,0,1,0,292256403284bf51,3927c8f9af6ca5e0
TRD004996,CP021,FR0000000105,2024-05-20,2024-05-22,equity,8806576.471249998,578.0755,40128.0,576.96,578.3111,577.6355,3693239,26.47,UNRATED,0,financials,57.8,0,0,0,1,0,6889444dd18e9fc5,f0b16c34cbd1fe44
TRD008430,CP012,FR0000000016,2024-02-19,2024-02-21,derivative,740152.18,31.7267,23329.0,31.63,31.7658,31.6979,1864741,53.57,BB,0,technology,71.4,0,0,0,0,0,eba48b362aec6f28,2c583c5e437aeb30
TRD002853,CP009,FR0000000084,2024-02-19,2024-02-21,equity,8806576.471249998,590.4777,38626.0,589.9,591.0935,590.4968,1104392,55.71,A,0,utilities,58.6,0,0,0,0,0,cba9cf11fe42c792,72906a7176a3a0dc
TRD006282,CP045,FR0000000103,2024-02-20,2024-02-22,equity,8806576.471249998,730.4214,49833.0,730.17,731.9135,731.0417,2145229,45.51,AA,0,financials,25.7,0,1,0,0,0,6ba3aef6f74d8723,e655d471e4387d17
TRD005366,CP004,FR0000000003,2024-06-24,2024-06-26,bond,4975338.49,111.0641,44797.0,111.0198,111.1918,111.1058,4356397,82.87,BB,0,healthcare,10.5,0,0,0,0,0,73febc4303887427,a2c8893aa5898d51
TRD002531,CP011,FR0000000068,2024-06-13,2024-06-17,bond,3268123.59,94.1063,34728.0,93.9451,94.3619,94.1535,866669,37.46,CCC,0,financials,37.0,0,0,0,0,0,cea9e6f2335c6997,3927c8f9af6ca5e0
TRD003569,CP029,FR0000000092,2024-05-10,2024-05-13,fx,3011.56,1.3764,2188.0,1.375775,1.3768,1.3763,1074292,58.16,BBB,0,technology,34.0,0,0,0,0,0,68735d74b63994eb,f0b16c34cbd1fe44
TRD000489,CP023,FR0000000073,2024-02-08,2024-02-12,fx,51735.13,1.4705,35182.0,1.46935,1.4742,1.4718,1297523,27.82,D,0,utilities,43.4,0,0,0,0,0,9fd40a8a7e0d00a0,1230320bbe62ab58
TRD003651,CP019,FR0000000033,2024-01-29,2024-01-31,fx,12771.14,0.9412,13569.0,0.940813,0.9434,0.9421,289315,12.97,A,0,real estate,69.0,0,0,0,0,0,1d9707cea493c8cc,2f234f032c18ad31
TRD001975,CP004,FR0000000108,2024-06-24,2024-06-26,bond,1278120.87,107.8401,11852.0,107.5208,107.9983,107.7595,3708114,52.78,BB,0,healthcare,9.4,0,0,0,0,0,73febc4303887427,45a247caf6b19204
TRD002347,CP032,FR0000000111,2024-02-12,2024-02-14,bond,4991421.69,103.923,48030.0,103.8769,104.0813,103.9791,173445,63.45,A,0,technology,21.3,0,0,0,0,0,b529f7600e41e497,e45f0c8575eb36a6
TRD008211,CP014,FR0000000052,2024-04-26,2024-04-29,equity,8806576.471249998,322.3825,35369.0,321.52,322.932,322.226,972938,65.82,B,0,healthcare,42.8,0,0,0,0,0,3961d3483dc07abf,72906a7176a3a0dc
TRD005766,CP043,FR0000000090,2024-03-04,2024-03-06,derivative,269583.33,7.6621,35184.0,7.6591,7.6708,7.6649,849732,66.26,A,0,healthcare,43.6,0,0,0,0,0,42194dc6bc24df88,2c583c5e437aeb30
TRD001824,CP009,FR0000000127,2024-02-09,2024-02-12,fx,30748.05,1.1287,27242.0,1.127208,1.1289,1.1281,3352237,75.94,A,0,utilities,55.3,0,0,0,0,0,cba9cf11fe42c792,c3ceb27c17de4a6b
TRD002907,CP001,FR0000000109,2024-03-28,2024-04-01,equity,8806576.471249998,682.0531,38196.0,681.86,683.0179,682.4389,1612314,5.72,UNRATED,1,technology,11.3,0,0,0,1,0,c9b4df8ef96578fc,a2c8893aa5898d51
TRD002412,CP029,FR0000000028,2024-02-08,2024-02-12,equity,8806576.471249998,723.1405,46049.0,722.57,723.2256,722.8978,4491463,46.45,UNRATED,0,technology,41.7,0,0,0,1,0,68735d74b63994eb,e655d471e4387d17
TRD001591,CP028,FR0000000048,2024-05-23,2024-05-27,derivative,1561675.22,34.3845,45418.0,34.3714,34.4371,34.4043,1909400,29.46,B,0,consumer discretionary,13.5,0,0,0,0,0,17042f1e29650ca8,2c583c5e437aeb30
TRD001306,CP008,FR0000000132,2024-06-10,2024-06-12,equity,8806576.471249998,742.5232,31835.0,742.16,742.9091,742.5345,2808566,18.19,BBB,0,technology,39.3,0,0,0,0,0,97e1c0457e3e8b2b,45a247caf6b19204
TRD001416,CP024,FR0000000008,2024-01-22,2024-01-24,derivative,208687.05,40.2793,5181.0,40.2411,40.3389,40.29,4998718,50.55,BB,1,consumer discretionary,22.5,0,0,0,0,0,8656d2d7fd50be6f,72906a7176a3a0dc
TRD002204,CP007,FR0000000126,2024-01-23,2024-01-25,bond,2870348.3,110.6491,25941.0,110.2871,110.7442,110.5156,2225481,83.14,BBB,0,technology,57.8,0,0,0,0,0,50e3f0170f50790b,761210ee2e9f1afa
TRD000004,CP016,FR0000000122,2024-05-02,2024-05-06,fx,26011.95,0.9337,27859.0,0.933287,0.9342,0.9337,835588,37.89,UNRATED,1,healthcare,45.9,0,0,0,1,0,271d62662f4dc519,f0b16c34cbd1fe44
TRD002723,CP030,FR0000000036,2024-03-14,2024-03-18,derivative,61651.19,14.1988,4342.0,14.1872,14.2219,14.2046,4981178,39.95,A,0,technology,58.3,0,0,0,0,0,db06d340b4e8e68f,3927c8f9af6ca5e0
TRD001120,CP026,FR0000000003,2024-06-19,2024-06-21,derivative,711952.5,17.5,40683.0,17.4869,17.5251,17.506,361271,45.51,AA,0,energy,11.9,0,1,0,0,0,f73862ddfb5ee6f5,3927c8f9af6ca5e0
TRD000288,CP001,FR0000000024,2024-05-21,2024-05-23,derivative,1339251.71,44.628,29998.0,44.5605,44.6955,44.628,1879972,81.03,B,1,technology,13.8,0,0,0,0,0,c9b4df8ef96578fc,5f00f85bea91d353
TRD002851,CP007,FR0000000128,2024-04-04,2024-04-08,fx,44656.8,1.2,37214.0,1.198217,1.2009,1.1996,3464773,33.87,BBB,0,technology,56.0,0,0,0,0,0,50e3f0170f50790b,e45f0c8575eb36a6
TRD006498,CP008,FR0000000029,2024-01-26,2024-01-29,bond,5376750.07,114.1609,47098.0,113.8906,114.3529,114.1218,1183759,29.31,UNRATED,0,technology,41.0,0,0,0,1,0,97e1c0457e3e8b2b,2c583c5e437aeb30
TRD007431,CP037,FR0000000132,2024-01-02,2024-01-04,fx,4954.82,1.1157,4441.0,1.115663,1.1162,1.1159,2443084,67.63,BBB,0,real estate,39.7,0,0,0,0,0,ec7e07d6d73aa55a,ff4976dc058dd35e
TRD002421,CP012,FR0000000117,2024-04-22,2024-04-24,derivative,459802.26,33.3601,13783.0,33.3427,33.369,33.3559,1295060,25.09,BB,0,technology,75.4,0,0,0,0,0,eba48b362aec6f28,e655d471e4387d17
TRD008435,CP036,FR0000000006,2024-05-20,2024-05-22,derivative,357911.7,8.85,40442.0,8.8147,8.8588,8.8368,4535592,62.88,BBB,0,financials,75.6,0,0,0,0,0,cbb1e8f16bb21d04,c3ceb27c17de4a6b
TRD001367,CP023,FR0000000059,2024-05-31,2024-06-03,equity,6091543.1,218.6876,27855.0,218.04,218.9246,218.4823,4639236,14.0,UNRATED,1,utilities,38.0,0,0,0,1,0,9fd40a8a7e0d00a0,761210ee2e9f1afa
TRD001324,CP021,FR0000000047,2024-01-09,2024-01-11,fx,1271956.75,90.0118,14131.0,89.6557,90.0859,89.8708,2752694,64.28,BB,0,financials,59.0,0,0,0,0,1,6889444dd18e9fc5,3927c8f9af6ca5e0
TRD005720,CP025,FR0000000071,2024-06-11,2024-06-13,fx,186239.75,30.5712,6092.0,30.5151,30.623,30.5691,326315,65.69,BBB,0,industrials,54.6,0,0,0,0,1,a9b9873f97332de9,72906a7176a3a0dc
TRD003805,CP009,FR0000000110,2024-06-19,2024-06-21,equity,8806576.471249998,597.0394,42731.0,596.28,598.0898,597.1849,3783862,45.51,A,0,utilities,56.0,0,1,0,0,0,cba9cf11fe42c792,3ef31f0a77b333bb
TRD007284,CP018,FR0000000080,2024-05-15,2024-05-17,fx,42595.97,0.9834,43315.0,0.983109,0.9841,0.9836,4960453,45.51,A,0,healthcare,12.4,0,1,0,0,0,035771171635c173,1230320bbe62ab58
TRD004617,CP019,FR0000000133,2024-04-18,2024-04-22,derivative,79009.15,4.2565,18562.0,4.2608,5.1595,4.7101500000000005,1723299,50.56,A,0,real estate,66.7,0,0,0,0,0,1d9707cea493c8cc,2c583c5e437aeb30
TRD000404,CP013,FR0000000075,2024-01-15,2024-01-17,fx,32763.75,1.0801,30334.0,1.078628,1.0806,1.0796,4346655,18.32,AA,0,healthcare,13.1,0,0,0,0,0,f546dc9858b23194,2f234f032c18ad31
TRD007872,CP016,FR0000000068,2024-03-20,2024-03-22,bond,117613.24,108.3993,1085.0,108.1595,108.4542,108.3068,1763184,26.42,BB,0,healthcare,43.1,0,0,0,0,0,271d62662f4dc519,3d6db0a7e29a5b4d
TRD005069,CP011,FR0000000057,2024-03-11,2024-03-13,fx,42443.67,0.9733,43608.0,0.971626,0.9751,0.9734,2830442,45.51,CCC,0,financials,33.9,0,1,0,0,0,cea9e6f2335c6997,9dd731a3ff75f242
TRD007136,CP043,FR0000000142,2024-06-06,2024-06-10,fx,24381.86,1.0629,22939.0,1.062036,1.066,1.064,1313608,45.51,A,0,healthcare,35.4,0,1,0,0,0,42194dc6bc24df88,c29a13dd73dd8feb
TRD008272,CP016,FR0000000138,2024-05-22,2024-05-24,derivative,1100527.23,27.7169,39706.0,27.7034,27.763,27.7332,757118,54.01,UNRATED,1,healthcare,41.4,0,0,0,1,0,271d62662f4dc519,d067e379490cea7a
TRD000370,CP025,FR0000000092,2024-06-26,2024-06-28,bond,3400383.35,92.5627,36736.0,92.5209,92.5836,92.5523,1575538,45.51,BBB,0,industrials,57.2,0,1,0,0,0,a9b9873f97332de9,9dd731a3ff75f242
TRD006944,CP026,FR0000000144,2024-05-27,2024-05-29,equity,3428351.43,765.5988,4478.0,764.86,768.334,766.597,3339053,5.26,AA,0,energy,11.6,1,0,0,0,0,f73862ddfb5ee6f5,3927c8f9af6ca5e0
TRD006868,CP021,FR0000000070,2024-04-02,2024-04-04,bond,4144902.43,93.7485,44213.0,93.6005,93.7841,93.6923,3026039,45.51,BB,0,financials,58.5,0,1,0,0,0,6889444dd18e9fc5,3ef31f0a77b333bb
TRD005191,CP006,FR0000000142,2024-01-30,2024-02-01,equity,6213047.69,174.0252,35702.0,173.67,174.2164,173.9432,2938863,31.38,BBB,0,energy,21.4,0,0,0,0,0,67f724dfa4e67952,28c28463a46f7436
TRD000304,CP008,FR0000000089,2024-01-04,2024-01-08,fx,15612.71,0.971,16079.0,0.968244,0.9715,0.9699,961050,81.71,UNRATED,0,technology,44.1,0,0,0,1,0,97e1c0457e3e8b2b,c3ceb27c17de4a6b
TRD002379,CP005,FR0000000050,2024-03-06,2024-03-08,fx,35208.19,1.4842,23722.0,1.482063,1.4846,1.4833,942453,50.09,UNRATED,0,healthcare,74.4,0,0,0,1,0,477ace9750c0bb75,1230320bbe62ab58
TRD005079,CP029,FR0000000025,2024-06-19,2024-06-21,derivative,1925607.88,43.3549,44415.0,43.4809,47.5622,45.52155,2072889,45.26,BBB,0,technology,38.8,0,0,0,0,0,68735d74b63994eb,38daa8d89fe1d9f2
TRD004295,CP041,FR0000000069,2024-06-19,2024-06-21,bond,2928021.23,107.5095,27235.0,107.3536,107.888,107.6208,658499,16.48,UNRATED,0,industrials,12.9,0,0,0,1,0,cdfd0c25ff6b3986,3d6db0a7e29a5b4d
TRD003906,CP013,FR0000000035,2024-01-05,2024-01-08,bond,3566510.37,88.221,40427.0,88.0804,88.3828,88.2316,4452752,53.98,AA,0,healthcare,11.5,0,0,0,0,0,f546dc9858b23194,72906a7176a3a0dc
TRD007694,CP005,FR0000000092,2024-03-21,2024-03-25,bond,3035642.37,92.1008,32960.0,92.0436,92.2995,92.1715,1670481,5.4,UNRATED,0,healthcare,73.4,0,0,0,1,0,477ace9750c0bb75,a2c8893aa5898d51
TRD003387,CP017,FR0000000068,2024-03-25,2024-03-27,fx,45294.14,1.4834,30534.0,1.482274,1.4864,1.4843,3113128,55.85,A,0,utilities,22.4,0,0,0,0,0,e7943185bb91358a,e45f0c8575eb36a6
TRD005704,CP035,FR0000000070,2024-01-12,2024-01-15,bond,2839876.71,101.5838,27956.0,101.1982,101.6664,101.4323,4452741,83.09,CCC,0,industrials,44.5,0,0,0,0,0,5e78fdb00b11408b,2f234f032c18ad31
TRD003807,CP025,FR0000000116,2024-06-10,2024-06-12,bond,3937953.63,106.1157,37110.0,106.0174,106.4075,106.2124,959443,37.87,BBB,0,industrials,50.5,0,0,0,0,0,a9b9873f97332de9,3d6db0a7e29a5b4d
TRD006832,CP006,FR0000000077,2024-05-01,2024-05-03,bond,3159177.24,101.6499,31079.0,101.5465,101.7377,101.6421,4050758,46.66,UNRATED,0,energy,26.0,0,0,0,1,0,67f724dfa4e67952,3ef31f0a77b333bb
TRD008010,CP011,FR0000000146,2024-01-11,2024-01-15,equity,703226.43,167.6744,4194.0,167.33,167.8837,167.6069,4785840,19.94,CCC,1,financials,41.4,0,0,0,0,0,cea9e6f2335c6997,a2c8893aa5898d51
TRD000142,CP004,FR0000000136,2024-03-04,2024-03-06,bond,4907718.29,104.1713,47112.0,104.1383,104.215,104.1766,4626691,42.79,BB,1,healthcare,13.9,0,0,0,0,0,73febc4303887427,1230320bbe62ab58
TRD004860,CP007,FR0000000075,2024-03-11,2024-03-13,fx,3165269.24,97.6513,32414.0,97.6301,97.7027,97.6664,4544620,15.17,BBB,1,technology,53.1,0,0,0,0,1,50e3f0170f50790b,28c28463a46f7436
TRD007324,CP037,FR0000000123,2024-03-08,2024-03-11,derivative,1158164.86,41.6696,27794.0,41.6401,41.8363,41.7382,3610569,58.01,BBB,0,real estate,41.6,0,0,0,0,0,ec7e07d6d73aa55a,72906a7176a3a0dc
TRD005018,CP019,FR0000000025,2024-06-17,2024-06-19,fx,68348.01,1.4531,47036.0,1.452219,1.4535,1.4529,808740,62.62,A,0,real estate,70.3,0,0,0,0,0,1d9707cea493c8cc,2c583c5e437aeb30
TRD004363,CP046,FR0000000042,2024-02-07,2024-02-09,bond,3197798.13,112.3493,28463.0,112.1864,112.7261,112.45625000000001,4308701,21.0,BB,0,healthcare,20.0,0,0,0,0,0,292256403284bf51,38daa8d89fe1d9f2
TRD002126,CP031,FR0000000073,2024-05-23,2024-05-27,equity,7048715.98,223.3575,31558.0,223.13,223.3925,223.2613,3744206,38.7,BBB,0,utilities,37.2,0,0,0,0,0,264095ed8f0a1cbb,c29a13dd73dd8feb
TRD002651,CP043,FR0000000035,2024-03-04,2024-03-06,derivative,68995.2,19.5067,3537.0,19.4936,19.5464,19.52,4690819,23.12,A,0,healthcare,35.8,0,0,0,0,0,42194dc6bc24df88,e655d471e4387d17
TRD000983,CP042,FR0000000148,2024-02-19,2024-02-21,derivative,655162.89,23.0391,28437.0,22.9753,23.0675,23.0214,3281116,76.15,A,0,consumer discretionary,54.2,0,0,0,0,0,e5d543dd4c5391cc,e45f0c8575eb36a6
TRD007057,CP026,FR0000000089,2024-02-19,2024-02-21,bond,3658445.99,98.5042,37140.0,98.3672,98.8548,98.611,3693822,73.62,AA,0,energy,12.4,0,0,0,0,0,f73862ddfb5ee6f5,c29a13dd73dd8feb
TRD004667,CP019,FR0000000075,2024-05-01,2024-05-03,bond,683664.54,92.3871,7400.0,92.1714,92.4218,92.2966,186940,82.97,UNRATED,1,real estate,72.7,0,0,0,1,0,1d9707cea493c8cc,72906a7176a3a0dc
TRD004435,CP047,FR0000000054,2024-05-13,2024-05-15,derivative,40299.31,1.1521,34979.0,1.1512,1.153,1.1521,318756,56.09,UNRATED,1,industrials,16.7,0,0,0,1,0,1ee12a48db3d84a3,c3ceb27c17de4a6b
TRD008113,CP011,FR0000000121,2024-01-26,2024-01-29,fx,30929.76,1.1803,26205.0,1.179555,1.1853,1.1824,4069643,45.51,CCC,1,financials,39.3,0,1,0,0,0,cea9e6f2335c6997,2f234f032c18ad31
TRD005126,CP045,FR0000000121,2024-04-01,2024-04-03,equity,8806576.471249998,342.1382,25983.0,342.09,342.3042,342.1971,1076864,13.8,AA,0,financials,24.9,0,0,0,0,0,6ba3aef6f74d8723,fb06d9cf4462b452
TRD002644,CP040,FR0000000055,2024-05-17,2024-05-20,derivative,719676.62,14.5601,49428.0,14.5247,14.5933,14.559,2094282,65.47,D,1,technology,14.8,0,0,0,0,0,9f35de8e44ea372b,38daa8d89fe1d9f2
TRD007783,CP005,FR0000000027,2024-01-19,2024-01-22,bond,3920195.62,90.6781,43232.0,90.5566,90.7806,90.6686,283618,33.2,BBB,0,healthcare,71.9,0,0,0,0,0,477ace9750c0bb75,26514d4366d12e70
TRD001658,CP009,FR0000000118,2024-06-24,2024-06-26,bond,2670783.98,97.07,27514.0,96.8272,97.3056,97.0664,3367031,61.29,A,0,utilities,54.1,0,0,0,0,0,cba9cf11fe42c792,2f234f032c18ad31
TRD007286,CP029,FR0000000098,2024-01-09,2024-01-11,bond,4200517.79,93.8181,44773.0,93.7507,93.9679,93.8593,4932159,52.32,BBB,0,technology,39.1,0,0,0,0,0,68735d74b63994eb,3927c8f9af6ca5e0
TRD000908,CP014,FR0000000144,2024-04-19,2024-04-22,bond,77152.72,96.5616,799.0,96.4737,96.5996,96.5366,2765251,20.67,B,0,healthcare,40.9,0,0,0,0,0,3961d3483dc07abf,3d6db0a7e29a5b4d
TRD006612,CP024,FR0000000067,2024-03-04,2024-03-06,equity,3427560.82,625.8099,5477.0,624.89,626.1369,625.5134,1439562,63.1,BB,0,consumer discretionary,22.1,0,0,0,0,0,8656d2d7fd50be6f,e655d471e4387d17
TRD004265,CP013,FR0000000115,2024-04-15,2024-04-17,equity,8806576.471249998,764.8804,34432.0,763.91,767.7215,765.8157,1512025,47.95,AA,0,healthcare,18.7,0,0,0,0,0,f546dc9858b23194,2c583c5e437aeb30
TRD000804,CP030,FR0000000048,2024-01-08,2024-01-10,derivative,33572.67,1.918,17504.0,1.915,1.9217,1.9183,1788938,14.47,A,0,technology,55.7,0,0,0,0,0,db06d340b4e8e68f,2f234f032c18ad31
TRD000105,CP046,FR0000000133,2024-01-29,2024-01-31,equity,8066905.27,239.069,33743.0,238.77,239.7093,239.2397,3794335,16.79,BB,0,healthcare,14.6,0,0,0,0,0,292256403284bf51,c29a13dd73dd8feb
TRD004082,CP025,FR0000000084,2024-06-27,2024-07-01,bond,2345440.37,85.1958,27530.0,85.1277,85.2252,85.1765,1876462,28.03,BBB,0,industrials,50.4,0,0,0,0,0,a9b9873f97332de9,2f234f032c18ad31
TRD005198,CP014,FR0000000117,2024-04-30,2024-05-02,bond,3409226.45,90.1554,37815.0,89.9854,90.1909,90.0881,2629929,45.51,B,1,healthcare,39.3,0,1,0,0,0,3961d3483dc07abf,e655d471e4387d17
TRD006767,CP024,FR0000000026,2024-06-03,2024-06-05,equity,8806576.471249998,713.312,21926.0,712.5,713.4548,712.9774,4465942,46.87,BB,0,consumer discretionary,15.6,0,0,0,0,0,8656d2d7fd50be6f,c29a13dd73dd8feb
TRD001979,CP029,FR0000000040,2024-02-20,2024-02-22,equity,3192461.56,743.1242,4296.0,742.27,744.975,743.6225,3745170,62.42,BBB,0,technology,37.6,0,0,0,0,0,68735d74b63994eb,e45f0c8575eb36a6
TRD002653,CP038,FR0000000099,2024-03-25,2024-03-27,derivative,1486999.22,33.987,43752.0,33.9511,34.0367,33.9939,3871903,45.51,AA,0,technology,43.5,0,1,0,0,0,312b3c69d2e4a253,28c28463a46f7436
TRD006611,CP011,FR0000000013,2024-04-09,2024-04-11,fx,15083.78,0.8238,18310.0,0.82355,0.8252,0.8244,1437258,16.16,UNRATED,0,financials,36.9,0,0,0,1,0,cea9e6f2335c6997,c3ceb27c17de4a6b
TRD003195,CP037,FR0000000117,2024-02-05,2024-02-07,bond,2227178.16,113.9513,19545.0,113.9221,114.1472,114.0346,2490843,52.41,BBB,0,real estate,45.8,0,0,0,0,0,ec7e07d6d73aa55a,2c583c5e437aeb30
TRD007219,CP008,FR0000000144,2024-05-24,2024-05-27,bond,333483.79,90.1064,3701.0,89.782,90.1966,89.9893,1754937,70.46,BBB,0,technology,42.4,0,0,0,0,0,97e1c0457e3e8b2b,a2c8893aa5898d51
TRD007365,CP041,FR0000000086,2024-04-05,2024-04-08,fx,4407.56,1.3332,3306.0,1.332511,1.3379,1.3352,4691881,13.14,B,0,industrials,8.2,0,0,0,0,0,cdfd0c25ff6b3986,72906a7176a3a0dc
TRD003068,CP022,FR0000000064,2024-04-22,2024-04-24,bond,1888077.1,109.4474,17251.0,109.3722,109.4896,109.4309,4288676,45.51,BB,1,energy,21.2,0,1,0,0,0,5c6826966ba47749,3d6db0a7e29a5b4d
